,,time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
df_EQ Data.csv,103,7969.0,19.189166666666697,-155.481,35.58,3.55,ml,55.0,78,,0.12,hv,hv72740132,2021-12-10T21:14:08.040Z,"1 km S of P?hala, Hawaii",earthquake,0.39,0.49,0.182980752009575,34,reviewed,hv,hv
df_EQ Data.csv,104,7967.0,19.2231666666667,-155.392833333333,32.53,3.4,ml,54.0,150,,0.13,hv,hv72737882,2021-12-10T21:14:03.040Z,"9 km ENE of P?hala, Hawaii",earthquake,0.44,0.55,0.150241504229867,37,reviewed,hv,hv
df_EQ Data.csv,105,7965.0,19.399166666666698,-155.2855,0.34,2.59,ml,15.0,64,,0.13,hv,hv72734532,2021-12-04T14:28:12.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.18,0.2,0.229475358858393,16,reviewed,hv,hv
df_EQ Data.csv,106,7965.0,19.4165,-155.279666666667,0.03,2.61,ml,23.0,66,,0.1,hv,hv72734507,2021-12-04T14:28:12.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.16,0.13,0.0919409435866565,7,reviewed,hv,hv
df_EQ Data.csv,107,7962.0,19.187,-155.487,33.9,3.82,ml,54.0,70,,0.11,hv,hv72728972,2021-12-04T14:29:56.040Z,"1 km SSW of P?hala, Hawaii",earthquake,0.36,0.49,0.17217488476770001,37,reviewed,hv,hv
df_EQ Data.csv,108,7960.0,20.605333333333302,-158.551833333333,14.19,3.94,ml,13.0,211,,0.11,hv,hv72725577,2021-12-04T14:29:36.040Z,"92 km SSW of Ko Olina, Hawaii",earthquake,1.22,2.14,0.188673347203529,21,reviewed,hv,hv
df_EQ Data.csv,109,7955.0,19.244,-155.39600000000002,31.97,3.62,ml,53.0,136,,0.11,hv,hv72717612,2021-12-03T15:01:39.040Z,"9 km ENE of P?hala, Hawaii",earthquake,0.4,0.48,0.200281082278024,40,reviewed,hv,hv
df_EQ Data.csv,110,7948.0,19.185666666666698,-155.469,36.57,1.92,md,47.0,96,,0.1,hv,hv72706037,2021-11-23T15:11:35.040Z,"2 km SSE of P?hala, Hawaii",earthquake,0.72,0.64,0.15503765929426003,20,reviewed,hv,hv
df_EQ Data.csv,111,7947.0,19.221,-155.4165,36.24,3.81,ml,54.0,138,,0.13,hv,hv72703837,2021-11-23T15:10:34.040Z,"6 km ENE of P?hala, Hawaii",earthquake,0.44,0.54,0.16615093059684902,34,reviewed,hv,hv
df_EQ Data.csv,112,7944.0,19.1818333333333,-155.353833333333,29.05,3.51,ml,55.0,173,,0.12,hv,hv72697822,2021-11-17T17:30:28.040Z,"13 km E of P?hala, Hawaii",earthquake,0.4,0.52,0.17747788664629702,36,reviewed,hv,hv
df_EQ Data.csv,113,7942.0,18.713666666666697,-155.230333333333,6.73,3.59,ml,54.0,282,,0.18,hv,hv72696012,2022-08-08T14:52:38.454Z,"53 km SE of Naalehu, Hawaii",earthquake,0.77,0.99,0.119330067933989,40,reviewed,hv,hv
df_EQ Data.csv,114,7942.0,19.1698333333333,-155.4695,34.25,3.42,ml,52.0,84,,0.1,hv,hv72695342,2021-11-17T17:27:01.040Z,"3 km SSE of P?hala, Hawaii",earthquake,0.59,0.67,0.16381273446215802,41,reviewed,hv,hv
df_EQ Data.csv,115,7935.0,19.183166666666697,-155.509166666667,36.48,3.19,ml,56.0,82,,0.11,hv,hv72681317,2022-08-08T15:35:30.742Z,"3 km SW of P?hala, Hawaii",earthquake,0.37,0.45,0.19182312826441,40,reviewed,hv,hv
df_EQ Data.csv,116,7935.0,19.3275,-155.122,7.51,3.67,ml,46.0,134,,0.11,hv,hv72680192,2021-12-08T02:48:26.470Z,"15 km S of Fern Forest, Hawaii",earthquake,0.33,0.42,0.17349775084565502,32,reviewed,hv,hv
df_EQ Data.csv,117,7930.0,19.4028333333333,-155.288666666667,-0.48,1.99,ml,17.0,61,,0.1,hv,hv72668517,2021-09-28T22:34:55.057Z,"7 km SW of Volcano, Hawaii",earthquake,0.12,0.19,0.22205819337830499,27,reviewed,hv,hv
df_EQ Data.csv,118,7926.0,19.2171666666667,-155.414833333333,35.25,3.27,ml,54.0,142,,0.12,hv,hv72658047,2021-11-02T14:53:55.040Z,"6 km ENE of P?hala, Hawaii",earthquake,0.43,0.55,0.22912523111921304,39,reviewed,hv,hv
df_EQ Data.csv,119,7925.0,19.2385,-155.39183333333298,32.15,3.28,ml,51.0,140,,0.13,hv,hv72657267,2021-11-02T14:53:46.040Z,"9 km ENE of P?hala, Hawaii",earthquake,0.44,0.53,0.196902590125807,36,reviewed,hv,hv
df_EQ Data.csv,120,7925.0,19.2385005950928,-155.39533996582,37.560001373291,2.93,ml,45.0,139,,0.27000001100000004,hv,hv72657262,2021-08-22T16:41:00.492Z,"9 km ENE of P?hala, Hawaii",earthquake,0.78,1.08000004,3.63,37,automatic,hv,hv
df_EQ Data.csv,121,7923.0,19.2143333333333,-155.393333333333,32.85,4.06,ml,54.0,161,,0.11,hv,hv72652937,2021-12-08T02:45:12.359Z,"9 km E of P?hala, Hawaii",earthquake,0.5,0.56,0.20263031350402697,39,reviewed,hv,hv
df_EQ Data.csv,122,7919.0,19.1855,-155.464166666667,35.69,3.87,ml,60.0,104,,0.11,hv,hv72645832,2021-10-29T14:46:15.040Z,"2 km SE of P?hala, Hawaii",earthquake,0.4,0.49,0.16167854307131502,41,reviewed,hv,hv
df_EQ Data.csv,123,7914.0,19.3818333333333,-155.245333333333,0.91,1.94,ml,17.0,77,,0.1,hv,hv72632407,2021-09-13T16:16:40.386Z,"6 km S of Volcano, Hawaii",earthquake,0.23,0.15,0.11627729091154199,7,reviewed,hv,hv
df_EQ Data.csv,124,7903.0,19.2171666666667,-155.416333333333,36.13,3.33,ml,58.0,141,,0.11,hv,hv72608887,2021-10-03T05:22:42.040Z,"6 km ENE of P?hala, Hawaii",earthquake,0.44,0.5,0.19023061593942,36,reviewed,hv,hv
df_EQ Data.csv,125,7897.0,19.3591666666667,-155.254666666667,25.0,3.43,ml,58.0,60,,0.12,hv,hv72597137,2021-12-08T02:51:30.239Z,"9 km SSW of Volcano, Hawaii",earthquake,0.37,0.37,0.19695727186113504,34,reviewed,hv,hv
df_EQ Data.csv,126,7887.0,19.251666666666697,-155.381333333333,30.99,3.42,ml,57.0,138,,0.12,hv,hv72578892,2021-09-17T22:49:47.040Z,"11 km ENE of P?hala, Hawaii",earthquake,0.39,0.49,0.21454033973906197,42,reviewed,hv,hv
df_EQ Data.csv,127,7882.0,19.873166666666698,-156.664166666667,0.98,4.17,ml,52.0,243,,0.2,hv,hv72569232,2021-09-10T20:07:23.040Z,"73 km WNW of Kalaoa, Hawaii",earthquake,1.64,0.67,0.210979034761786,45,reviewed,hv,hv
df_EQ Data.csv,128,7880.0,20.2203333333333,-155.63,26.92,5.17,ml,64.0,168,,0.12,hv,hv72565662,2022-05-22T11:33:27.199Z,"12 km NNW of Kukuihaele, Hawaii",earthquake,0.49,0.99,0.153978361629308,46,reviewed,hv,hv
df_EQ Data.csv,129,7878.0,19.164,-155.482,33.95,3.33,ml,59.0,106,,0.1,hv,hv72562677,2021-09-10T20:07:25.040Z,"4 km S of P?hala, Hawaii",earthquake,0.4,0.49,0.198569422083208,41,reviewed,hv,hv
df_EQ Data.csv,130,7875.0,19.1775,-155.456833333333,36.97,3.28,ml,57.0,123,,0.12,hv,hv72556132,2021-09-09T22:06:09.040Z,"3 km SE of P?hala, Hawaii",earthquake,0.44,0.52,0.152624325482376,44,reviewed,hv,hv
df_EQ Data.csv,131,7871.0,19.2218333333333,-155.421333333333,36.28,1.88,md,53.0,135,,0.12,hv,hv72547987,2021-06-29T03:27:50.610Z,"6 km ENE of P?hala, Hawaii",earthquake,0.5,0.57,0.102069306851521,9,reviewed,hv,hv
df_EQ Data.csv,132,7868.0,18.989333333333303,-155.451,36.08,3.59,ml,58.0,219,,0.11,hv,hv72542552,2021-08-27T18:58:40.040Z,"16 km ESE of Naalehu, Hawaii",earthquake,0.52,0.75,0.14953186069086402,42,reviewed,hv,hv
df_EQ Data.csv,133,7863.0,19.2555,-155.395666666667,32.45,3.45,ml,62.0,103,,0.13,hv,hv72532167,2021-08-27T18:57:08.040Z,"10 km ENE of P?hala, Hawaii",earthquake,0.42,0.51,0.21284783264282997,44,reviewed,hv,hv
df_EQ Data.csv,134,7863.0,19.230333333333302,-155.402166666667,32.67,4.46,ml,60.0,141,,0.12,hv,hv72532067,2022-05-22T11:35:54.017Z,"8 km ENE of P?hala, Hawaii",earthquake,0.44,0.52,0.19492118339112,43,reviewed,hv,hv
df_EQ Data.csv,135,7861.0,19.226,-155.439333333333,33.19,3.49,ml,60.0,120,,0.11,hv,hv72529682,2021-08-26T21:59:28.040Z,"4 km ENE of P?hala, Hawaii",earthquake,0.37,0.47,0.195669988104531,44,reviewed,hv,hv
df_EQ Data.csv,136,7858.0,19.3163333333333,-155.22,7.36,3.7,ml,59.0,79,,0.1,hv,hv72520887,2021-12-08T02:47:51.737Z,"14 km S of Volcano, Hawaii",earthquake,0.21,0.29,0.18222821503954803,46,reviewed,hv,hv
df_EQ Data.csv,137,7851.0,19.1898333333333,-155.49,33.45,3.51,ml,47.0,68,,0.09,hv,hv72508617,2021-08-24T21:34:49.040Z,"1 km SW of P?hala, Hawaii",earthquake,0.44,0.63,0.158420729421129,31,reviewed,hv,hv
df_EQ Data.csv,138,7848.0,18.8645,-155.235833333333,10.79,4.02,ml,58.0,258,,0.13,hv,hv72502537,2021-08-15T00:58:14.981Z,"42 km ESE of Naalehu, Hawaii",earthquake,0.55,0.54,0.14769959575923,43,reviewed,hv,hv
df_EQ Data.csv,139,7846.0,19.2545,-155.39783333333298,32.24,3.41,ml,59.0,97,,0.12,hv,hv72497697,2021-08-07T22:06:44.040Z,"10 km NE of P?hala, Hawaii",earthquake,0.42,0.51,0.216310663290735,44,reviewed,hv,hv
df_EQ Data.csv,140,7842.0,19.2038333333333,-155.455333333333,35.15,2.19,ml,55.0,113,,0.11,hv,hv72490392,2021-07-31T22:10:15.040Z,"2 km E of P?hala, Hawaii",earthquake,0.4,0.55,0.181786555538519,15,reviewed,hv,hv
df_EQ Data.csv,141,7838.0,19.3075,-155.21516666666702,7.51,4.2,ml,58.0,95,,0.1,hv,hv72483217,2021-12-08T02:49:13.437Z,"15 km S of Volcano, Hawaii",earthquake,0.28,0.34,0.161695365685987,41,reviewed,hv,hv
df_EQ Data.csv,142,7838.0,19.3055,-155.215,7.8,3.41,ml,61.0,98,,0.09,hv,hv72483077,2021-07-31T22:09:00.040Z,"15 km S of Volcano, Hawaii",earthquake,0.26,0.32,0.18051514260488197,42,reviewed,hv,hv
df_EQ Data.csv,143,7838.0,19.3045,-155.21516666666702,8.31,3.63,ml,62.0,100,,0.1,hv,hv72482987,2021-12-08T02:48:21.213Z,"15 km S of Volcano, Hawaii",earthquake,0.23,0.27,0.154589781312616,39,reviewed,hv,hv
df_EQ Data.csv,144,7836.0,19.2141666666667,-155.416166666667,34.37,3.21,ml,61.0,142,,0.12,hv,hv72477552,2021-07-31T22:07:49.040Z,"6 km E of P?hala, Hawaii",earthquake,0.49,0.55,0.18755848898368002,42,reviewed,hv,hv
df_EQ Data.csv,145,7834.0,19.2233333333333,-155.511166666667,33.47,3.2,ml,63.0,51,,0.11,hv,hv72475237,2021-07-24T21:08:15.040Z,"4 km WNW of P?hala, Hawaii",earthquake,0.43,0.51,0.17257437425984098,42,reviewed,hv,hv
df_EQ Data.csv,146,7823.0,19.1808333333333,-155.474666666667,32.45,2.89,md,59.0,83,,0.11,hv,hv72459517,2021-07-23T18:08:19.040Z,"2 km S of P?hala, Hawaii",earthquake,0.4,0.55,0.15623187138608,27,reviewed,hv,hv
df_EQ Data.csv,147,7811.0,19.758,-156.82299999999998,2.7,3.55,ml,59.0,200,,0.21,hv,hv72443002,2022-08-09T04:50:57.516Z,"87 km W of Kailua-Kona, Hawaii",earthquake,1.33,0.95,0.131133416342024,29,reviewed,hv,hv
df_EQ Data.csv,148,7811.0,19.7785,-156.8165,1.58,3.43,ml,55.0,199,,0.21,hv,hv72441642,2021-07-07T18:35:13.040Z,"87 km W of Kailua-Kona, Hawaii",earthquake,1.45,0.64,0.177850041447474,26,reviewed,hv,hv
df_EQ Data.csv,149,7806.0,19.2065,-155.464166666667,36.52,2.97,md,55.0,102,,0.11,hv,hv72435537,2021-07-03T16:48:53.040Z,"1 km ENE of P?hala, Hawaii",earthquake,0.44,0.54,0.158126421023673,24,reviewed,hv,hv
df_EQ Data.csv,150,7796.0,19.2185,-155.436333333333,33.27,3.13,md,57.0,126,,0.12,hv,hv72421267,2021-06-19T21:25:02.040Z,"4 km ENE of P?hala, Hawaii",earthquake,0.42,0.53,0.0836353520216762,24,reviewed,hv,hv
df_EQ Data.csv,151,7796.0,19.248666666666697,-155.395166666667,31.16,2.96,md,56.0,111,,0.12,hv,hv72420872,2021-06-19T21:24:59.040Z,"10 km ENE of P?hala, Hawaii",earthquake,0.43,0.53,0.0890770146545097,25,reviewed,hv,hv
df_EQ Data.csv,152,7788.0,19.237833333333302,-155.5135,7.91,4.27,ml,57.0,59,,0.18,hv,hv72411307,2021-06-12T21:36:56.040Z,"5 km NW of P?hala, Hawaii",earthquake,0.25,0.4,0.188737633969029,38,reviewed,hv,hv
df_EQ Data.csv,153,7788.0,19.247166666666697,-155.5095,8.31,3.9,ml,47.0,98,,0.13,hv,hv72411282,2021-06-12T21:36:56.040Z,"5 km NNW of P?hala, Hawaii",earthquake,0.31,0.48,0.20621620065110502,36,reviewed,hv,hv
df_EQ Data.csv,154,7786.0,19.4033333333333,-155.624,-0.92,3.12,ml,54.0,64,,0.15,hv,hv72407937,2021-06-08T17:59:34.040Z,"25 km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.29,0.45,0.18115714279888198,38,reviewed,hv,hv
df_EQ Data.csv,155,7779.0,19.235,-155.404333333333,31.84,2.94,md,51.0,137,,0.13,hv,hv72397967,2022-08-09T04:22:46.474Z,"8 km ENE of P?hala, Hawaii",earthquake,0.5,0.63,0.14667213624454503,25,reviewed,hv,hv
df_EQ Data.csv,156,7773.0,19.483333333333302,-155.428166666667,-2.41,3.51,ml,54.0,65,,0.15,hv,hv72388852,2021-05-26T22:08:59.040Z,"20 km WNW of Volcano, Hawaii",earthquake,0.24,0.15,0.20671442330075498,32,reviewed,hv,hv
df_EQ Data.csv,157,7772.0,19.172,-155.475166666667,32.6,3.22,md,56.0,77,,0.1,hv,hv72386777,2021-05-26T22:08:29.040Z,"3 km S of P?hala, Hawaii",earthquake,0.41,0.56,0.11681669628323199,24,reviewed,hv,hv
df_EQ Data.csv,158,7770.0,19.3325,-155.202166666667,7.01,4.07,ml,57.0,80,,0.1,hv,hv72383917,2021-05-26T22:07:29.040Z,"12 km SSE of Volcano, Hawaii",earthquake,0.26,0.33,0.187121632538925,34,reviewed,hv,hv
df_EQ Data.csv,159,7767.0,19.1436666666667,-155.439,39.5,1.89,md,45.0,169,,0.18,hv,hv72380742,2021-03-12T04:13:17.160Z,"7 km SSE of P?hala, Hawaii",earthquake,0.56,0.71,0.0434380759631874,23,reviewed,hv,hv
df_EQ Data.csv,160,7766.0,19.346,-155.41583333333298,26.32,4.23,ml,58.0,55,,0.11,hv,hv72379532,2021-05-21T19:49:15.040Z,"17 km NNE of P?hala, Hawaii",earthquake,0.31,0.47,0.195928026743642,34,reviewed,hv,hv
df_EQ Data.csv,161,7761.0,19.466333333333303,-155.5945,-3.35,3.24,ml,48.0,80,,0.35,hv,hv72375037,2021-05-21T19:47:44.040Z,"28 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.25,0.13680281937372601,34,reviewed,hv,hv
df_EQ Data.csv,162,7748.0,19.8415,-156.724166666667,6.41,3.8,ml,66.0,192,,0.22,hv,hv72362092,2021-05-04T14:16:36.040Z,"78 km W of Kalaoa, Hawaii",earthquake,0.94,1.17,0.11614311437374601,33,reviewed,hv,hv
df_EQ Data.csv,163,7746.0,19.2375,-155.5035,33.94,3.03,md,61.0,64,,0.12,hv,hv72359552,2021-05-04T14:15:39.040Z,"4 km NW of P?hala, Hawaii",earthquake,0.41,0.55,0.11758593213858999,28,reviewed,hv,hv
df_EQ Data.csv,164,7738.0,19.175,-155.477666666667,32.12,3.06,md,58.0,75,,0.1,hv,hv72350242,2021-04-23T21:04:32.040Z,"3 km S of P?hala, Hawaii",earthquake,0.38,0.56,0.0855077545083827,27,reviewed,hv,hv
df_EQ Data.csv,165,7728.0,19.2096666666667,-155.414333333333,35.98,3.07,md,57.0,146,,0.11,hv,hv72340042,2021-04-16T19:03:19.040Z,"6 km E of P?hala, Hawaii",earthquake,0.45,0.53,0.125788815738265,26,reviewed,hv,hv
df_EQ Data.csv,166,7727.0,19.352333333333302,-155.079666666667,6.26,4.05,ml,60.0,161,,0.11,hv,hv72337977,2021-04-16T19:02:55.040Z,"13 km SSE of Fern Forest, Hawaii",earthquake,0.33,0.25,0.115324724734002,38,reviewed,hv,hv
df_EQ Data.csv,167,7716.0,19.238,-155.405666666667,32.71,2.92,md,54.0,120,,0.12,hv,hv72326852,2021-03-27T21:05:55.040Z,"8 km ENE of P?hala, Hawaii",earthquake,0.49,0.59,0.118585118269966,25,reviewed,hv,hv
df_EQ Data.csv,168,7710.0,19.2183333333333,-155.400333333333,34.06,3.96,md,55.0,149,,0.13,hv,hv72320262,2021-05-23T21:57:44.016Z,"8 km ENE of P?hala, Hawaii",earthquake,0.47,0.56,0.14187084798542401,26,reviewed,hv,hv
df_EQ Data.csv,169,7704.0,19.4288333333333,-155.6135,-1.46,3.15,ml,47.0,76,,0.13,hv,hv72314312,2021-03-20T21:23:03.040Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.17,0.29,0.137619093112757,30,reviewed,hv,hv
df_EQ Data.csv,170,7685.0,19.2356666666667,-155.411,33.2,3.57,md,58.0,130,,0.11,hv,hv72298982,2021-03-06T23:18:40.040Z,"7 km ENE of P?hala, Hawaii",earthquake,0.51,0.66,0.11069266134710999,26,reviewed,hv,hv
df_EQ Data.csv,171,7685.0,19.246833333333303,-155.412166666667,32.09,3.32,md,57.0,85,,0.11,hv,hv72298977,2021-03-06T23:18:39.040Z,"8 km NE of P?hala, Hawaii",earthquake,0.55,0.65,0.0825226576017433,27,reviewed,hv,hv
df_EQ Data.csv,172,7685.0,19.1866666666667,-155.458,33.12,1.72,md,42.0,116,,0.12,hv,hv72298972,2020-12-26T05:05:12.495Z,"2 km SE of P?hala, Hawaii",earthquake,0.51,0.77,0.0526648289804457,22,reviewed,hv,hv
df_EQ Data.csv,173,7681.0,19.337,-155.111833333333,6.3,4.39,ml,55.0,141,,0.11,hv,hv72294777,2021-10-06T06:50:31.531Z,"14 km S of Fern Forest, Hawaii",earthquake,0.3,0.35,0.14512454986505402,23,reviewed,hv,hv
df_EQ Data.csv,174,7681.0,19.3995,-155.284666666667,0.4,2.58,ml,39.0,25,,0.1,hv,hv72294622,2021-02-27T23:26:47.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.1,0.08,0.20315502297332,16,reviewed,hv,hv
df_EQ Data.csv,175,7679.0,19.1565,-155.512833333333,31.37,3.31,md,51.0,129,,0.1,hv,hv72290622,2021-02-27T23:26:02.040Z,"6 km SW of P?hala, Hawaii",earthquake,0.47,0.72,0.11785818614624198,20,reviewed,hv,hv
df_EQ Data.csv,176,7678.0,19.410333333333302,-155.297666666667,0.55,2.61,ml,44.0,44,,0.1,hv,hv72288872,2021-02-27T23:25:23.040Z,"7 km WSW of Volcano, Hawaii",earthquake,0.15,0.11,0.23651171568994198,24,reviewed,hv,hv
df_EQ Data.csv,177,7674.0,19.865,-155.56799999999998,24.59,4.36,ml,52.0,209,,0.12,hv,hv72281637,2021-07-05T23:49:10.989Z,"20 km SSE of Waimea, Hawaii",earthquake,0.53,1.09,0.180680126136268,29,reviewed,hv,hv
df_EQ Data.csv,178,7668.0,19.3516666666667,-155.274,27.73,3.25,md,46.0,64,,0.1,hv,hv72270682,2021-02-12T22:40:40.040Z,"10 km SSW of Volcano, Hawaii",earthquake,0.43,0.42,0.105299416816018,24,reviewed,hv,hv
df_EQ Data.csv,179,7664.0,19.5126666666667,-155.662666666667,4.73,4.06,ml,45.0,69,,0.12,hv,hv72261397,2021-02-12T22:39:08.040Z,"22 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.29,0.47,0.141418852573527,27,reviewed,hv,hv
df_EQ Data.csv,180,7664.0,19.381333333333302,-155.236666666667,2.02,1.54,ml,18.0,86,,0.12,hv,hv72261392,2021-01-14T18:40:42.648Z,"6 km S of Volcano, Hawaii",earthquake,0.3,0.26,0.0936950871424916,8,reviewed,hv,hv
df_EQ Data.csv,181,7663.0,19.3911666666667,-155.273666666667,1.79,3.12,ml,50.0,42,,0.13,hv,hv72257872,2021-02-12T22:38:30.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.17,0.12,0.206999967743561,20,reviewed,hv,hv
df_EQ Data.csv,182,7662.0,19.1763333333333,-155.474666666667,33.07,3.16,md,53.0,79,,0.11,hv,hv72255667,2021-02-12T22:38:14.040Z,"2 km S of P?hala, Hawaii",earthquake,0.44,0.64,0.11693022117085,25,reviewed,hv,hv
df_EQ Data.csv,183,7660.0,19.410166666666697,-155.269166666667,0.89,3.25,ml,50.0,44,,0.1,hv,hv72252577,2021-02-06T18:29:10.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.11,0.08,0.291929822126523,23,reviewed,hv,hv
df_EQ Data.csv,184,7658.0,19.2465,-155.385333333333,29.39,3.0,md,50.0,142,,0.12,hv,hv72249887,2022-08-09T01:32:25.207Z,"10 km ENE of P?hala, Hawaii",earthquake,0.45,0.62,0.123096220488966,22,reviewed,hv,hv
df_EQ Data.csv,185,7651.0,19.2401666666667,-155.4085,31.22,3.15,md,50.0,108,,0.12,hv,hv72239587,2021-02-03T17:49:34.040Z,"8 km ENE of P?hala, Hawaii",earthquake,0.49,0.71,0.104314621718124,23,reviewed,hv,hv
df_EQ Data.csv,186,7651.0,19.239,-155.40866666666702,32.21,2.07,md,51.0,114,,0.11,hv,hv72239582,2020-11-22T16:28:08.396Z,"8 km ENE of P?hala, Hawaii",earthquake,0.54,0.74,0.21716735009301502,10,reviewed,hv,hv
df_EQ Data.csv,187,7646.0,19.2278333333333,-155.3895,31.88,3.05,md,56.0,153,,0.11,hv,hv72231777,2021-01-27T17:29:54.040Z,"10 km ENE of Pāhala, HI",earthquake,0.5,0.51,0.140225854086137,24,reviewed,hv,hv
df_EQ Data.csv,188,7643.0,19.964833333333303,-155.569333333333,6.37,3.84,ml,51.0,266,,0.11,hv,hv72228107,2022-04-05T03:29:33.210Z,"12 km ESE of Waimea, Hawaii",earthquake,0.46,0.34,0.17419387618099202,38,reviewed,hv,hv
df_EQ Data.csv,189,7632.0,19.219833333333302,-155.394833333333,30.56,3.48,md,52.0,163,,0.11,hv,hv72213751,2021-02-24T02:04:08.221Z,"9 km ENE of P?hala, Hawaii",earthquake,0.53,0.72,0.147905851717976,24,reviewed,hv,hv
df_EQ Data.csv,190,7631.0,19.2001666666667,-155.496666666667,34.98,2.88,md,49.0,75,,0.09,hv,hv72210621,2021-01-18T23:01:54.040Z,"1 km W of P?hala, Hawaii",earthquake,0.41,0.62,0.128592387669614,22,reviewed,hv,hv
df_EQ Data.csv,191,7629.0,19.422,-155.247833333333,0.53,2.77,ml,45.0,109,,0.09,hv,hv72206366,2021-01-18T23:01:41.040Z,"2 km SSW of Volcano, Hawaii",earthquake,0.13,0.09,0.17851843297612,26,reviewed,hv,hv
df_EQ Data.csv,192,7626.0,19.220833333333303,-155.388666666667,31.59,3.51,md,57.0,152,,0.12,hv,hv72200306,2021-02-24T02:04:07.538Z,"9 km ENE of P?hala, Hawaii",earthquake,0.43,0.61,0.131002325670949,25,reviewed,hv,hv
df_EQ Data.csv,193,7624.0,19.4188333333333,-155.315333333333,4.25,3.5,ml,31.0,82,,0.11,hv,hv72197141,2021-01-09T20:05:23.040Z,"8 km WSW of Volcano, Hawaii",earthquake,0.33,0.46,0.22572047958343103,28,reviewed,hv,hv
df_EQ Data.csv,194,7624.0,19.4231666666667,-155.318666666667,2.77,2.3,ml,27.0,87,,0.11,hv,hv72197131,2020-10-25T15:07:47.056Z,"9 km WSW of Volcano, Hawaii",earthquake,0.26,0.37,0.24608481797601897,14,reviewed,hv,hv
df_EQ Data.csv,195,7623.0,19.4196666666667,-155.316833333333,3.38,3.04,ml,53.0,64,,0.12,hv,hv72194221,2021-01-09T20:05:21.040Z,"9 km WSW of Volcano, Hawaii",earthquake,0.25,0.45,0.21767719936300897,31,reviewed,hv,hv
df_EQ Data.csv,196,7620.0,19.4193325042725,-155.29367065429702,0.370000004768372,2.23,ml,14.0,173,,0.189999998,hv,hv72189021,2020-10-21T09:59:09.083Z,"6 km WSW of Volcano, Hawaii",earthquake,0.47,0.239999995,1.86,19,automatic,hv,hv
df_EQ Data.csv,197,7602.0,19.919,-155.563333333333,30.26,3.46,ml,53.0,230,,0.11,hv,hv72162581,2020-12-12T22:28:34.040Z,"16 km SE of Waimea, Hawaii",earthquake,0.51,0.87,0.19578139934840602,31,reviewed,hv,hv
df_EQ Data.csv,198,7580.0,20.254833333333302,-155.558666666667,23.49,2.91,md,59.0,234,,0.11,hv,hv72127226,2020-11-21T20:10:34.040Z,"14 km N of Kukuihaele, Hawaii",earthquake,0.59,1.34,0.0981737016747788,28,reviewed,hv,hv
df_EQ Data.csv,199,7579.0,19.207333333333303,-155.399,32.94,3.03,md,57.0,157,,0.13,hv,hv72125766,2022-08-09T00:16:36.282Z,"8 km E of P?hala, Hawaii",earthquake,0.45,0.6,0.18436623171122898,27,reviewed,hv,hv
df_EQ Data.csv,200,7576.0,19.1926666666667,-155.466666666667,31.9,3.39,md,58.0,100,,0.11,hv,hv72121366,2020-11-17T19:44:46.040Z,"1 km SE of P?hala, Hawaii",earthquake,0.43,0.58,0.102139299425599,28,reviewed,hv,hv
df_EQ Data.csv,201,7575.0,20.8905,-156.342833333333,31.4,3.67,ml,59.0,205,,0.1,hv,hv72119946,2022-01-25T18:27:46.648Z,"2 km N of Haliimaile, Hawaii",earthquake,0.42,0.34,0.125995059027421,22,reviewed,hv,hv
df_EQ Data.csv,202,7565.0,19.2558,-155.4372,35.0,3.4,ml,,77,0.040999999999999995,0.39,us,us7000bce5,2020-10-31T19:06:25.040Z,"7 km NE of P?hala, Hawaii",earthquake,4.4,2.0,0.057,40,reviewed,us,us
df_EQ Data.csv,203,7563.0,19.2,-155.469333333333,34.8,3.0,md,55.0,96,,0.09,hv,hv72101386,2020-10-31T19:06:21.040Z,"1 km ESE of P?hala, Hawaii",earthquake,0.49,0.64,0.0941055909773425,25,reviewed,hv,hv
df_EQ Data.csv,204,7560.0,19.8805,-156.080833333333,42.1,3.4,ml,55.0,236,,0.14,hv,hv72096811,2020-10-31T19:06:10.040Z,"19 km NNW of Kalaoa, Hawaii",earthquake,0.55,0.78,0.237344567109492,34,reviewed,hv,hv
df_EQ Data.csv,205,7556.0,20.002,-155.317,12.5,2.86,md,59.0,147,,0.13,hv,hv72092451,2020-10-24T20:08:57.040Z,"6 km SE of Pa‘auilo, Hawaii",earthquake,0.59,0.35,0.0701078111217981,26,reviewed,hv,hv
df_EQ Data.csv,206,7556.0,19.399,-155.255833333333,11.93,3.61,ml,60.0,44,,0.11,hv,hv72092236,2021-02-24T01:03:30.922Z,"5 km SSW of Volcano, Hawaii",earthquake,0.28,0.14,0.16740135189154198,38,reviewed,hv,hv
