,,Date,SITE_LATITUDE,SITE_LONGITUDE,Daily Max 1-hour SO2 Concentration
df_ad_viz_plotval_data (2018).csv,3393,3201818.0,21.3678333354729,-158.105277778237,5.7
df_ad_viz_plotval_data (2018).csv,3394,3201819.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3395,3201820.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3396,3201821.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3397,3201822.0,21.3678333354729,-158.105277778237,0.5
df_ad_viz_plotval_data (2018).csv,3398,3201823.0,21.3678333354729,-158.105277778237,2.3
df_ad_viz_plotval_data (2018).csv,3399,3201824.0,21.3678333354729,-158.105277778237,2.8
df_ad_viz_plotval_data (2018).csv,3400,3201825.0,21.3678333354729,-158.105277778237,26.5
df_ad_viz_plotval_data (2018).csv,3401,3201826.0,21.3678333354729,-158.105277778237,23.2
df_ad_viz_plotval_data (2018).csv,3402,3201827.0,21.3678333354729,-158.105277778237,2.1
df_ad_viz_plotval_data (2018).csv,3403,3201828.0,21.3678333354729,-158.105277778237,23.8
df_ad_viz_plotval_data (2018).csv,3404,3201829.0,21.3678333354729,-158.105277778237,13.7
df_ad_viz_plotval_data (2018).csv,3405,3201830.0,21.3678333354729,-158.105277778237,3.8
df_ad_viz_plotval_data (2018).csv,3406,3201831.0,21.3678333354729,-158.105277778237,10.4
df_ad_viz_plotval_data (2018).csv,3407,420181.0,21.3678333354729,-158.105277778237,3.3
df_ad_viz_plotval_data (2018).csv,3408,420182.0,21.3678333354729,-158.105277778237,2.5
df_ad_viz_plotval_data (2018).csv,3409,420183.0,21.3678333354729,-158.105277778237,32.6
df_ad_viz_plotval_data (2018).csv,3410,420184.0,21.3678333354729,-158.105277778237,9.0
df_ad_viz_plotval_data (2018).csv,3411,420185.0,21.3678333354729,-158.105277778237,7.8
df_ad_viz_plotval_data (2018).csv,3412,420186.0,21.3678333354729,-158.105277778237,31.2
df_ad_viz_plotval_data (2018).csv,3413,420187.0,21.3678333354729,-158.105277778237,22.7
df_ad_viz_plotval_data (2018).csv,3414,420188.0,21.3678333354729,-158.105277778237,6.2
df_ad_viz_plotval_data (2018).csv,3415,420189.0,21.3678333354729,-158.105277778237,0.1
df_ad_viz_plotval_data (2018).csv,3416,4201810.0,21.3678333354729,-158.105277778237,0.1
df_ad_viz_plotval_data (2018).csv,3417,4201811.0,21.3678333354729,-158.105277778237,0.1
df_ad_viz_plotval_data (2018).csv,3418,4201812.0,21.3678333354729,-158.105277778237,0.1
df_ad_viz_plotval_data (2018).csv,3419,4201813.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3420,4201814.0,21.3678333354729,-158.105277778237,0.4
df_ad_viz_plotval_data (2018).csv,3421,4201815.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3422,4201816.0,21.3678333354729,-158.105277778237,0.1
df_ad_viz_plotval_data (2018).csv,3423,4201817.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3424,4201818.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3425,4201819.0,21.3678333354729,-158.105277778237,0.1
df_ad_viz_plotval_data (2018).csv,3426,4201820.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3427,4201821.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3428,4201822.0,21.3678333354729,-158.105277778237,0.1
df_ad_viz_plotval_data (2018).csv,3429,4201823.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3430,4201824.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3431,4201825.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3432,4201826.0,21.3678333354729,-158.105277778237,5.1
df_ad_viz_plotval_data (2018).csv,3433,4201827.0,21.3678333354729,-158.105277778237,1.3
df_ad_viz_plotval_data (2018).csv,3434,4201828.0,21.3678333354729,-158.105277778237,10.3
df_ad_viz_plotval_data (2018).csv,3435,4201829.0,21.3678333354729,-158.105277778237,12.7
df_ad_viz_plotval_data (2018).csv,3436,4201830.0,21.3678333354729,-158.105277778237,49.8
df_ad_viz_plotval_data (2018).csv,3437,520181.0,21.3678333354729,-158.105277778237,26.0
df_ad_viz_plotval_data (2018).csv,3438,520182.0,21.3678333354729,-158.105277778237,35.7
df_ad_viz_plotval_data (2018).csv,3439,520183.0,21.3678333354729,-158.105277778237,10.8
df_ad_viz_plotval_data (2018).csv,3440,520184.0,21.3678333354729,-158.105277778237,37.8
df_ad_viz_plotval_data (2018).csv,3441,520185.0,21.3678333354729,-158.105277778237,14.2
df_ad_viz_plotval_data (2018).csv,3442,520186.0,21.3678333354729,-158.105277778237,26.4
df_ad_viz_plotval_data (2018).csv,3443,520187.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3444,520188.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3445,520189.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3446,5201810.0,21.3678333354729,-158.105277778237,12.2
df_ad_viz_plotval_data (2018).csv,3447,5201811.0,21.3678333354729,-158.105277778237,29.7
df_ad_viz_plotval_data (2018).csv,3448,5201812.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3449,5201813.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3450,5201814.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3451,5201815.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3452,5201816.0,21.3678333354729,-158.105277778237,23.5
df_ad_viz_plotval_data (2018).csv,3453,5201817.0,21.3678333354729,-158.105277778237,2.4
df_ad_viz_plotval_data (2018).csv,3454,5201818.0,21.3678333354729,-158.105277778237,0.8
df_ad_viz_plotval_data (2018).csv,3455,5201819.0,21.3678333354729,-158.105277778237,0.4
df_ad_viz_plotval_data (2018).csv,3456,5201820.0,21.3678333354729,-158.105277778237,0.4
df_ad_viz_plotval_data (2018).csv,3457,5201821.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3458,5201822.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3459,5201823.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3460,5201824.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3461,5201825.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3462,5201826.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3463,5201827.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3464,5201828.0,21.3678333354729,-158.105277778237,0.5
df_ad_viz_plotval_data (2018).csv,3465,5201829.0,21.3678333354729,-158.105277778237,1.7
df_ad_viz_plotval_data (2018).csv,3466,5201830.0,21.3678333354729,-158.105277778237,0.7
df_ad_viz_plotval_data (2018).csv,3467,5201831.0,21.3678333354729,-158.105277778237,0.4
df_ad_viz_plotval_data (2018).csv,3468,620181.0,21.3678333354729,-158.105277778237,0.8
df_ad_viz_plotval_data (2018).csv,3469,620182.0,21.3678333354729,-158.105277778237,1.3
df_ad_viz_plotval_data (2018).csv,3470,620183.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3471,620184.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3472,620185.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3473,620186.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3474,620187.0,21.3678333354729,-158.105277778237,0.0
df_ad_viz_plotval_data (2018).csv,3475,620188.0,21.3678333354729,-158.105277778237,0.5
df_ad_viz_plotval_data (2018).csv,3476,620189.0,21.3678333354729,-158.105277778237,1.4
df_ad_viz_plotval_data (2018).csv,3477,6201810.0,21.3678333354729,-158.105277778237,0.5
df_ad_viz_plotval_data (2018).csv,3478,6201811.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3479,6201812.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3480,6201813.0,21.3678333354729,-158.105277778237,0.5
df_ad_viz_plotval_data (2018).csv,3481,6201814.0,21.3678333354729,-158.105277778237,1.2
df_ad_viz_plotval_data (2018).csv,3482,6201815.0,21.3678333354729,-158.105277778237,5.0
df_ad_viz_plotval_data (2018).csv,3483,6201816.0,21.3678333354729,-158.105277778237,18.3
df_ad_viz_plotval_data (2018).csv,3484,6201817.0,21.3678333354729,-158.105277778237,3.5
df_ad_viz_plotval_data (2018).csv,3485,6201818.0,21.3678333354729,-158.105277778237,22.2
df_ad_viz_plotval_data (2018).csv,3486,6201819.0,21.3678333354729,-158.105277778237,12.9
df_ad_viz_plotval_data (2018).csv,3487,6201820.0,21.3678333354729,-158.105277778237,12.8
df_ad_viz_plotval_data (2018).csv,3488,6201821.0,21.3678333354729,-158.105277778237,0.5
df_ad_viz_plotval_data (2018).csv,3489,6201822.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3490,6201823.0,21.3678333354729,-158.105277778237,0.1
df_ad_viz_plotval_data (2018).csv,3491,6201824.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3492,6201825.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3493,6201826.0,21.3678333354729,-158.105277778237,0.1
df_ad_viz_plotval_data (2018).csv,3494,6201827.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3495,6201828.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3496,6201829.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3497,6201830.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3498,720181.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3499,720182.0,21.3678333354729,-158.105277778237,8.9
df_ad_viz_plotval_data (2018).csv,3500,720183.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3501,720184.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3502,720185.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3503,720186.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3504,720187.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3505,720188.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3506,720189.0,21.3678333354729,-158.105277778237,0.6
df_ad_viz_plotval_data (2018).csv,3507,7201810.0,21.3678333354729,-158.105277778237,3.9
df_ad_viz_plotval_data (2018).csv,3508,7201811.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3509,7201812.0,21.3678333354729,-158.105277778237,5.2
df_ad_viz_plotval_data (2018).csv,3510,7201813.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3511,7201814.0,21.3678333354729,-158.105277778237,0.7
df_ad_viz_plotval_data (2018).csv,3512,7201815.0,21.3678333354729,-158.105277778237,0.8
df_ad_viz_plotval_data (2018).csv,3513,7201816.0,21.3678333354729,-158.105277778237,0.7
df_ad_viz_plotval_data (2018).csv,3514,7201817.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3515,7201818.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3516,7201819.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3517,7201820.0,21.3678333354729,-158.105277778237,0.7
df_ad_viz_plotval_data (2018).csv,3518,7201821.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3519,7201822.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3520,7201823.0,21.3678333354729,-158.105277778237,10.7
df_ad_viz_plotval_data (2018).csv,3521,7201824.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3522,7201825.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3523,7201826.0,21.3678333354729,-158.105277778237,0.1
df_ad_viz_plotval_data (2018).csv,3524,7201827.0,21.3678333354729,-158.105277778237,1.5
df_ad_viz_plotval_data (2018).csv,3525,7201828.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3526,7201829.0,21.3678333354729,-158.105277778237,0.6
df_ad_viz_plotval_data (2018).csv,3527,7201830.0,21.3678333354729,-158.105277778237,0.6
df_ad_viz_plotval_data (2018).csv,3528,7201831.0,21.3678333354729,-158.105277778237,0.6
df_ad_viz_plotval_data (2018).csv,3529,820181.0,21.3678333354729,-158.105277778237,0.6
df_ad_viz_plotval_data (2018).csv,3530,820182.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3531,820183.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3532,820184.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3533,820185.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3534,820186.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3535,820187.0,21.3678333354729,-158.105277778237,0.5
df_ad_viz_plotval_data (2018).csv,3536,820188.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3537,820189.0,21.3678333354729,-158.105277778237,0.8
df_ad_viz_plotval_data (2018).csv,3538,8201810.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3539,8201811.0,21.3678333354729,-158.105277778237,0.6
df_ad_viz_plotval_data (2018).csv,3540,8201812.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3541,8201813.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3542,8201814.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3543,8201815.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3544,8201816.0,21.3678333354729,-158.105277778237,0.8
df_ad_viz_plotval_data (2018).csv,3545,8201817.0,21.3678333354729,-158.105277778237,29.3
df_ad_viz_plotval_data (2018).csv,3546,8201818.0,21.3678333354729,-158.105277778237,0.5
df_ad_viz_plotval_data (2018).csv,3547,8201819.0,21.3678333354729,-158.105277778237,5.2
df_ad_viz_plotval_data (2018).csv,3548,8201820.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3549,8201821.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3550,8201822.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3551,8201823.0,21.3678333354729,-158.105277778237,0.5
df_ad_viz_plotval_data (2018).csv,3552,8201824.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3553,8201825.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3554,8201826.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3555,8201827.0,21.3678333354729,-158.105277778237,0.6
df_ad_viz_plotval_data (2018).csv,3556,8201828.0,21.3678333354729,-158.105277778237,0.4
df_ad_viz_plotval_data (2018).csv,3557,8201829.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3558,8201830.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3559,8201831.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3560,920181.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3561,920182.0,21.3678333354729,-158.105277778237,6.7
df_ad_viz_plotval_data (2018).csv,3562,920183.0,21.3678333354729,-158.105277778237,9.9
df_ad_viz_plotval_data (2018).csv,3563,920184.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3564,920185.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3565,920186.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3566,920187.0,21.3678333354729,-158.105277778237,9.6
df_ad_viz_plotval_data (2018).csv,3567,920188.0,21.3678333354729,-158.105277778237,22.3
df_ad_viz_plotval_data (2018).csv,3568,920189.0,21.3678333354729,-158.105277778237,29.7
df_ad_viz_plotval_data (2018).csv,3569,9201810.0,21.3678333354729,-158.105277778237,15.6
df_ad_viz_plotval_data (2018).csv,3570,9201811.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3571,9201812.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3572,9201813.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3573,9201814.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3574,9201815.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3575,9201816.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3576,9201817.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3577,9201818.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3578,9201819.0,21.3678333354729,-158.105277778237,24.0
df_ad_viz_plotval_data (2018).csv,3579,9201820.0,21.3678333354729,-158.105277778237,20.2
df_ad_viz_plotval_data (2018).csv,3580,9201821.0,21.3678333354729,-158.105277778237,0.9
df_ad_viz_plotval_data (2018).csv,3581,9201822.0,21.3678333354729,-158.105277778237,0.5
df_ad_viz_plotval_data (2018).csv,3582,9201823.0,21.3678333354729,-158.105277778237,1.2
df_ad_viz_plotval_data (2018).csv,3583,9201824.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3584,9201825.0,21.3678333354729,-158.105277778237,3.2
df_ad_viz_plotval_data (2018).csv,3585,9201826.0,21.3678333354729,-158.105277778237,4.0
df_ad_viz_plotval_data (2018).csv,3586,9201827.0,21.3678333354729,-158.105277778237,16.2
df_ad_viz_plotval_data (2018).csv,3587,9201828.0,21.3678333354729,-158.105277778237,4.9
df_ad_viz_plotval_data (2018).csv,3588,9201829.0,21.3678333354729,-158.105277778237,1.6
df_ad_viz_plotval_data (2018).csv,3589,9201830.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3590,1020181.0,21.3678333354729,-158.105277778237,1.0
df_ad_viz_plotval_data (2018).csv,3591,1020182.0,21.3678333354729,-158.105277778237,1.5
df_ad_viz_plotval_data (2018).csv,3592,1020183.0,21.3678333354729,-158.105277778237,3.0
df_ad_viz_plotval_data (2018).csv,3593,1020184.0,21.3678333354729,-158.105277778237,1.0
df_ad_viz_plotval_data (2018).csv,3594,1020185.0,21.3678333354729,-158.105277778237,2.8
df_ad_viz_plotval_data (2018).csv,3595,1020186.0,21.3678333354729,-158.105277778237,4.6
df_ad_viz_plotval_data (2018).csv,3596,1020187.0,21.3678333354729,-158.105277778237,1.4
df_ad_viz_plotval_data (2018).csv,3597,1020188.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3598,1020189.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3599,10201810.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3600,10201811.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3601,10201812.0,21.3678333354729,-158.105277778237,16.0
df_ad_viz_plotval_data (2018).csv,3602,10201813.0,21.3678333354729,-158.105277778237,18.5
df_ad_viz_plotval_data (2018).csv,3603,10201814.0,21.3678333354729,-158.105277778237,25.3
df_ad_viz_plotval_data (2018).csv,3604,10201815.0,21.3678333354729,-158.105277778237,0.0
df_ad_viz_plotval_data (2018).csv,3605,10201816.0,21.3678333354729,-158.105277778237,0.1
df_ad_viz_plotval_data (2018).csv,3606,10201817.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3607,10201818.0,21.3678333354729,-158.105277778237,1.2
df_ad_viz_plotval_data (2018).csv,3608,10201819.0,21.3678333354729,-158.105277778237,2.8
df_ad_viz_plotval_data (2018).csv,3609,10201820.0,21.3678333354729,-158.105277778237,0.1
df_ad_viz_plotval_data (2018).csv,3610,10201821.0,21.3678333354729,-158.105277778237,0.1
df_ad_viz_plotval_data (2018).csv,3611,10201822.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3612,10201823.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3613,10201824.0,21.3678333354729,-158.105277778237,0.1
df_ad_viz_plotval_data (2018).csv,3614,10201825.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3615,10201826.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3616,10201827.0,21.3678333354729,-158.105277778237,0.5
df_ad_viz_plotval_data (2018).csv,3617,10201828.0,21.3678333354729,-158.105277778237,0.6
df_ad_viz_plotval_data (2018).csv,3618,10201829.0,21.3678333354729,-158.105277778237,19.1
df_ad_viz_plotval_data (2018).csv,3619,10201830.0,21.3678333354729,-158.105277778237,21.2
df_ad_viz_plotval_data (2018).csv,3620,10201831.0,21.3678333354729,-158.105277778237,23.0
df_ad_viz_plotval_data (2018).csv,3621,1120181.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3622,1120182.0,21.3678333354729,-158.105277778237,0.1
df_ad_viz_plotval_data (2018).csv,3623,1120183.0,21.3678333354729,-158.105277778237,0.1
df_ad_viz_plotval_data (2018).csv,3624,1120184.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3625,1120185.0,21.3678333354729,-158.105277778237,0.1
df_ad_viz_plotval_data (2018).csv,3626,1120186.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3627,1120187.0,21.3678333354729,-158.105277778237,0.5
df_ad_viz_plotval_data (2018).csv,3628,1120188.0,21.3678333354729,-158.105277778237,12.4
df_ad_viz_plotval_data (2018).csv,3629,1120189.0,21.3678333354729,-158.105277778237,1.3
df_ad_viz_plotval_data (2018).csv,3630,11201810.0,21.3678333354729,-158.105277778237,1.5
df_ad_viz_plotval_data (2018).csv,3631,11201811.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3632,11201812.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3633,11201813.0,21.3678333354729,-158.105277778237,0.9
df_ad_viz_plotval_data (2018).csv,3634,11201814.0,21.3678333354729,-158.105277778237,5.4
df_ad_viz_plotval_data (2018).csv,3635,11201815.0,21.3678333354729,-158.105277778237,22.8
df_ad_viz_plotval_data (2018).csv,3636,11201816.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3637,11201817.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3638,11201818.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3639,11201819.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3640,11201820.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3641,11201821.0,21.3678333354729,-158.105277778237,0.5
df_ad_viz_plotval_data (2018).csv,3642,11201822.0,21.3678333354729,-158.105277778237,0.9
df_ad_viz_plotval_data (2018).csv,3643,11201823.0,21.3678333354729,-158.105277778237,1.9
df_ad_viz_plotval_data (2018).csv,3644,11201824.0,21.3678333354729,-158.105277778237,2.9
df_ad_viz_plotval_data (2018).csv,3645,11201825.0,21.3678333354729,-158.105277778237,3.2
df_ad_viz_plotval_data (2018).csv,3646,11201826.0,21.3678333354729,-158.105277778237,25.8
df_ad_viz_plotval_data (2018).csv,3647,11201827.0,21.3678333354729,-158.105277778237,0.8
df_ad_viz_plotval_data (2018).csv,3648,11201828.0,21.3678333354729,-158.105277778237,1.3
df_ad_viz_plotval_data (2018).csv,3649,11201829.0,21.3678333354729,-158.105277778237,4.5
df_ad_viz_plotval_data (2018).csv,3650,11201830.0,21.3678333354729,-158.105277778237,16.5
df_ad_viz_plotval_data (2018).csv,3651,1220181.0,21.3678333354729,-158.105277778237,17.7
df_ad_viz_plotval_data (2018).csv,3652,1220182.0,21.3678333354729,-158.105277778237,12.4
df_ad_viz_plotval_data (2018).csv,3653,1220183.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3654,1220184.0,21.3678333354729,-158.105277778237,0.2
df_ad_viz_plotval_data (2018).csv,3655,1220185.0,21.3678333354729,-158.105277778237,0.7
df_ad_viz_plotval_data (2018).csv,3656,1220186.0,21.3678333354729,-158.105277778237,0.9
df_ad_viz_plotval_data (2018).csv,3657,1220187.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3658,1220188.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3659,1220189.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3660,12201810.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3661,12201811.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3662,12201812.0,21.3678333354729,-158.105277778237,0.4
df_ad_viz_plotval_data (2018).csv,3663,12201813.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3664,12201814.0,21.3678333354729,-158.105277778237,0.4
df_ad_viz_plotval_data (2018).csv,3665,12201815.0,21.3678333354729,-158.105277778237,0.4
df_ad_viz_plotval_data (2018).csv,3666,12201816.0,21.3678333354729,-158.105277778237,0.4
df_ad_viz_plotval_data (2018).csv,3667,12201817.0,21.3678333354729,-158.105277778237,0.4
df_ad_viz_plotval_data (2018).csv,3668,12201818.0,21.3678333354729,-158.105277778237,2.7
df_ad_viz_plotval_data (2018).csv,3669,12201819.0,21.3678333354729,-158.105277778237,0.3
df_ad_viz_plotval_data (2018).csv,3670,12201820.0,21.3678333354729,-158.105277778237,0.4
df_ad_viz_plotval_data (2018).csv,3671,12201821.0,21.3678333354729,-158.105277778237,0.4
df_ad_viz_plotval_data (2018).csv,3672,12201822.0,21.3678333354729,-158.105277778237,0.7
df_ad_viz_plotval_data (2018).csv,3673,12201823.0,21.3678333354729,-158.105277778237,0.4
df_ad_viz_plotval_data (2018).csv,3674,12201824.0,21.3678333354729,-158.105277778237,0.4
df_ad_viz_plotval_data (2018).csv,3675,12201825.0,21.3678333354729,-158.105277778237,0.4
df_ad_viz_plotval_data (2018).csv,3676,12201826.0,21.3678333354729,-158.105277778237,29.9
df_ad_viz_plotval_data (2018).csv,3677,12201827.0,21.3678333354729,-158.105277778237,11.9
